second,CH1,CH2,CH3,CH4
-0.0455,-0.5888141,1.8492462,-0.2397366,0.4613446
-0.04525,-0.5888141,1.8492462,-0.160804,0.4435397
-0.045,-0.6692161,1.8092281,-0.160804,0.4628141
-0.04475,-0.5888141,1.8296061,-0.160804,0.443174
-0.0445,-0.6692161,1.7688442,-0.160804,0.3824121
-0.04425,-0.6473686,1.8492462,-0.1389566,0.5650635
-0.044,-0.7118073,1.7688442,-0.080402,0.6236181
-0.04375,-0.7496181,1.7688442,-0.063335,0.6236181
-0.0435,-0.7496181,1.7688442,-0.0767252,0.6236181
-0.04325,-0.7496181,1.7688442,-0.080402,0.6480387
-0.043,-0.7496181,1.7688442,-0.080402,0.6236181
-0.04275,-0.764112,1.7688442,-0.080402,0.6236181
-0.0425,-0.755868,1.7750941,-0.080402,0.6236181
-0.04225,-0.8030264,1.7688442,-0.080402,0.5702098
-0.042,-0.7496181,1.7211067,-0.1130666,0.6236181
-0.04175,-0.8300201,1.8373255,-0.080402,0.6236181
-0.0415,-0.8300201,1.7688442,-0.080402,0.6236181
-0.04125,-0.8300201,1.7688442,-0.080402,0.6236181
-0.041,-0.7797095,1.7688442,-0.080402,0.6236181
-0.04075,-0.8206724,1.7688442,-0.080402,0.6236181
-0.0405,-0.7496181,1.7688442,-0.080402,0.6236181
-0.04025,-0.7496181,1.7688442,-0.080402,0.6236181
-0.04,-0.7496181,1.7688442,-0.080402,0.6236181
-0.03975,-0.7496181,1.7688442,-0.0871765,0.6236181
-0.0395,-0.8300201,1.7688442,-0.0943713,0.6096488
-0.03925,-0.7953071,1.8145332,-0.080402,0.6236181
-0.039,-0.8300201,1.7133874,-0.1053472,0.8398789
-0.03875,-0.8300201,1.6926436,0.080402,0.7844221
-0.0385,-0.9104221,1.7523018,0.0165424,0.8482817
-0.03825,-0.9104221,1.7257283,0,0.7844221
-0.038,-0.9104221,1.6884422,0,0.7844221
-0.03775,-0.9120504,1.7672159,-0.0016283,0.8631958
-0.0375,-0.9295376,1.6884422,0,0.7844221
-0.03725,-0.9502814,1.7688442,0,0.7844221
-0.037,-0.9104221,1.6884422,-0.060603,0.7844221
-0.03675,-0.9104221,1.689387,-0.080402,0.7853669
-0.0365,-0.9321107,1.6884422,0,0.7844221
-0.03625,-0.9104221,1.6884422,-0.0424324,0.8223917
-0.036,-0.9104221,1.7688442,0,0.7844221
-0.03575,-0.9104221,1.6919601,-0.080402,0.7844221
-0.0355,-0.9665624,1.7127039,-0.080402,0.9452261
-0.03525,-0.9908241,1.6884422,0,0.9806226
-0.035,-1.0565734,1.6737895,0.080402,0.9598789
-0.03475,-0.9908241,1.6884422,0.080402,0.9452261
-0.0345,-1.0712261,1.6884422,0.0268348,0.9987933
-0.03425,-1.1040495,1.6080402,0.080402,1.0256281
-0.034,-1.0712261,1.6763626,0,1.0135485
-0.03375,-1.0712261,1.6884422,0,1.016964
-0.0335,-1.0712261,1.6884422,0.0509941,1.0256281
-0.03325,-1.0712261,1.6884422,0,1.0256281
-0.033,-1.0712261,1.6080402,0,0.9547326
-0.03275,-1.0712261,1.6884422,0,0.9452261
-0.0325,-1.0712261,1.6884422,0.160804,1.1864321
-0.03225,-1.1516281,1.5553153,0.1080792,1.1864321
