second,CH1,CH2,CH3,CH4
-0.08935,-2.5184623,3.0552763,-2.5394889,1.5080402
-0.0891,-2.3576583,3.2034487,-2.5050939,1.3346045
-0.08885,-2.1968542,3.2964824,-2.5005744,1.2668342
-0.0886,-2.0360502,3.4284305,-2.4120603,1.0771742
-0.08835,-1.8444439,3.4880887,-2.4120603,0.8956264
-0.0881,-1.6440987,3.5376884,-2.4221188,0.9452261
-0.08785,-1.4839214,3.6180904,-2.4924623,0.7040201
-0.0876,-1.2810031,3.6984924,-2.4610333,0.5746451
-0.08735,-1.0712261,3.7506652,-2.4924623,0.5953889
-0.0871,-0.8375055,3.7788944,-2.3316583,0.3824121
-0.08685,-0.6559577,3.7788944,-2.4120603,0.2083497
-0.0866,-0.4744099,3.7788944,-2.4120603,0.1752082
-0.08635,-0.3219519,3.8592964,-2.4120603,-0.019598
-0.0861,-0.186804,3.7838067,-2.3365706,-0.019598
-0.08585,-0.106402,3.7788944,-2.2670877,-0.180402
-0.0856,0.054402,3.7788944,-2.3316583,-0.3777813
-0.08535,0.134804,3.6984924,-2.3316583,-0.341206
-0.0851,0.295608,3.7008316,-2.4120603,-0.5800729
-0.08485,0.4748166,3.6984924,-2.2512563,-0.7432161
-0.0846,0.7367665,3.6593441,-2.2904046,-0.7432161
-0.08435,0.9183143,3.6180904,-2.2717661,-0.92453
-0.0841,1.0998621,3.6180904,-2.2512563,-0.9044879
-0.08385,1.3198565,3.4782641,-2.3316583,-1.1452261
-0.0836,1.5016382,3.4572864,-2.2125757,-1.3060301
-0.08335,1.6624422,3.3948211,-2.2512563,-1.3060301
-0.0831,1.8260533,3.2964824,-2.2512563,-1.4668342
-0.08285,1.9840502,3.2396312,-2.2512563,-1.7080402
-0.0826,2.1087468,3.1356784,-2.2512563,-1.7080402
-0.08235,2.2252563,3.0552763,-2.1708542,-1.8688442
-0.0821,2.3860603,2.8140703,-2.1708542,-1.8796045
-0.08185,2.5468643,2.7336683,-2.2512563,-2.0557722
-0.0816,2.674134,2.5728643,-2.2043885,-2.1233837
-0.08135,2.7880703,2.4120603,-2.1032428,-2.2708542
-0.0811,2.8684723,2.2512563,-2.1708542,-2.4316583
-0.08085,3.0292763,2.1995513,-2.1708542,-2.4603553
-0.0806,3.0602375,2.0100502,-2.2018154,-2.5924623
-0.08035,3.1900804,1.9194308,-2.0904522,-2.8234509
-0.0801,3.1900804,1.8387198,-2.1708542,-2.8336683
-0.07985,3.207942,1.737574,-2.1708542,-2.9944723
-0.0796,3.2420943,1.6080402,-2.1708542,-3.0464863
-0.07935,3.3432401,1.5199939,-2.0904522,-3.2356784
-0.0791,3.3639839,1.2864321,-2.0904522,-3.1552764
-0.07885,3.4778451,1.2060301,-2.1708542,-3.3964824
-0.0786,3.5116884,0.9906391,-2.1162672,-3.5314715
-0.07835,3.5920904,0.8040201,-2.0904522,-3.5572864
-0.0781,3.6724924,0.6275435,-2.0904522,-3.5886316
-0.07785,3.6724924,0.4824121,-2.1268686,-3.762076
-0.0776,3.7528944,0.321608,-2.0332921,-3.9360546
-0.07735,3.6749905,0.160804,-2.0904522,-3.9592964
-0.0771,3.7711402,0.0621563,-2.0904522,-4.1201005
-0.07685,3.7528944,-0.160804,-2.0904522,-4.1201005
-0.0766,3.7528944,-0.321608,-2.0100502,-4.3613065
-0.07635,3.6724924,-0.4824121,-1.9297984,-4.3613065
-0.0761,3.6724924,-0.6432161,-2.0904522,-4.4625273
-0.07585,3.6724924,-0.8040201,-2.0100502,-4.5221105
-0.0756,3.5920904,-0.9648241,-2.0100502,-4.6829145
-0.07535,3.5116884,-1.1256281,-2.0100502,-4.6829145
-0.0751,3.5116884,-1.2864321,-1.9866583,-4.9007286
-0.07485,3.4312864,-1.4031004,-1.9296482,-5.0486583
-0.0746,3.3015273,-1.5925177,-2.0100502,-5.0694021
-0.07435,3.3508844,-1.6884422,-1.9296482,-5.2457286
-0.0741,3.2445173,-1.9296482,-1.9556133,-5.2457286
-0.07385,3.1900804,-1.9296482,-1.9296482,-5.4402258
-0.0736,3.1226277,-2.0100502,-2.0100502,-5.4739852
-0.07335,3.1900804,-2.0904522,-1.8570406,-5.6477386
-0.0731,3.0292763,-2.2227181,-1.9296482,-5.6477386
-0.07285,3.0292763,-2.2512563,-1.8492462,-5.8085427
-0.0726,2.8684723,-2.4120603,-1.8492462,-5.8085427
-0.07235,2.7984378,-2.4924623,-1.8492462,-6.0497487
-0.0721,2.7076683,-2.6039756,-1.9296482,-5.9693467
-0.07185,2.6272663,-2.7336683,-1.8492462,-6.2105527
-0.0716,2.5468643,-2.8866692,-1.8492462,-6.1379538
-0.07135,2.3860603,-2.9748743,-1.8492462,-6.1976121
-0.0711,2.3056583,-3.0422432,-1.8492462,-6.4050411
-0.07085,2.1992825,-3.1901066,-1.8492462,-6.3713567
-0.0706,2.0644522,-3.2964824,-1.7688442,-6.5373908
-0.07035,1.919162,-3.3613706,-1.7688442,-6.5321607
-0.0701,1.8673907,-3.4572864,-1.8492462,-6.7733668
-0.06985,1.7428442,-3.5376884,-1.7688442,-6.7733668
-0.0696,1.5846971,-3.5376884,-1.8465893,-6.9341708
-0.06935,1.5016382,-3.6180904,-1.8492462,-6.9341708
-0.0691,1.3824055,-3.6596618,-1.7688442,-7.1338055
-0.06885,1.2008577,-3.6984924,-1.7688442,-7.1753768
-0.0686,1.0996281,-3.7788106,-1.688526,-7.3360132
-0.06835,1.0192261,-3.7788944,-1.7895042,-7.2557788
-0.0681,0.7780201,-3.8592964,-1.6884422,-7.3361808
-0.06785,0.7780201,-3.8592964,-1.6884422,-7.4969848
-0.0676,0.5393034,-3.8617858,-1.7663549,-7.4969848
-0.06735,0.5368141,-3.9396985,-1.6884422,-7.6577889
-0.0671,0.295608,-3.9836753,-1.7248673,-7.7017657
-0.06685,0.215206,-4.0044191,-1.6727608,-7.8342742
-0.0666,0.1297416,-3.9447609,-1.6884422,-7.8185929
-0.06635,-0.026,-3.9942942,-1.6884422,-7.8989949
-0.0661,-0.106402,-3.9735505,-1.6080402,-8.0597989
-0.06585,-0.186804,-3.9396985,-1.6884422,-8.0597989
-0.0656,-0.2595705,-3.947334,-1.6080402,7.6989949
-0.06535,-0.3192287,-3.9396985,-1.6600629,7.6989949
-0.0651,-0.42801,-3.9396985,-1.5589171,7.5381909
-0.06485,-0.5084121,-3.9396985,-1.5381733,7.5381909
-0.0646,-0.6692161,-3.8695051,-1.6080402,7.4679975
-0.06435,-0.7001685,-3.8592964,-1.5585906,7.2969848
-0.0641,-0.9104221,-3.8592964,-1.6080402,7.3773869
-0.06385,-0.9908241,-3.8592964,-1.6000782,7.2969848
-0.0636,-1.1516281,-3.7916762,-1.6080402,7.0685606
-0.06335,-1.2789066,-3.81242,-1.6080402,7.1361808
-0.0631,-1.3124321,-3.7788944,-1.5819075,6.9753768
-0.06285,-1.5536382,-3.7038813,-1.6080402,6.9699879
-0.0626,-1.6340402,-3.6984924,-1.5276382,6.9753768
-0.06235,-1.6340402,-3.6984924,-1.5276382,6.7341708
-0.0621,-1.8752462,-3.6180904,-1.5276382,6.7910132
-0.06185,-1.9556482,-3.6152746,-1.5276382,6.7341708
-0.0616,-2.0360502,-3.5376884,-1.4472362,6.5733668
-0.06135,-2.1164522,-3.4572864,-1.485908,6.5316365
-0.0611,-2.2178407,-3.4572864,-1.4472362,6.4125627
-0.06085,-2.2772563,-3.3768844,-1.5276382,6.4125627
-0.0606,-2.4380603,-3.2964824,-1.4472362,6.4125627
-0.06035,-2.4772174,-3.2964824,-1.4080791,6.2105138
-0.0601,-2.5184623,-3.2160804,-1.5276382,6.2517587
-0.05985,-2.6769358,-3.1356784,-1.4472362,6.1736872
-0.0596,-2.6792663,-3.0552763,-1.3668342,6.0105527
-0.05935,-2.7596683,-2.9748743,-1.4472362,6.0471367
-0.0591,-2.9046321,-2.8944723,-1.431396,6.0105527
-0.05885,-2.9204723,-2.8944723,-1.3668342,5.8497487
-0.0586,-3.0812763,-2.788423,-1.4472362,5.8497487
-0.05835,-3.0348852,-2.6532663,-1.3668342,5.8497487
-0.0581,-3.1484113,-2.6532663,-1.3668342,5.6889447
-0.05785,-3.2420804,-2.5728643,-1.3668342,5.6889447
-0.0576,-3.2420804,-2.4642418,-1.2864321,5.6367631
-0.05735,-3.2735181,-2.4610245,-1.2864321,5.4477386
-0.0571,-3.4028844,-2.3316583,-1.3668342,5.4477386
-0.05685,-3.4028844,-2.3316583,-1.3668342,5.5281406
-0.0566,-3.4028844,-2.2016478,-1.2368237,5.2869346
-0.05635,-3.4832864,-2.1193169,-1.3668342,5.2869346
-0.0561,-3.4832864,-2.0904522,-1.2864321,5.2869346
-0.05585,-3.4959093,-2.0778293,-1.2738092,5.2191555
-0.0556,-3.5970551,-2.0100502,-1.2060301,5.1261306
-0.05535,-3.5636884,-1.9837587,-1.3405426,5.1261306
-0.0551,-3.6440904,-1.854794,-1.2115779,5.1205829
-0.05485,-3.6440904,-1.9296482,-1.3516381,4.9501305
-0.0546,-3.6885526,-1.7688442,-1.2864321,4.8849246
-0.05435,-3.7244924,-1.6884422,-1.2864321,4.8849246
-0.0541,-3.7244924,-1.6854676,-1.2060301,4.7270952
-0.05385,-3.7422616,-1.5454073,-1.2864321,4.7241205
-0.0536,-3.8048944,-1.4472362,-1.2864321,4.7241205
-0.05335,-3.8260397,-1.3668342,-1.1848848,4.7241205
-0.0531,-3.8048944,-1.2868337,-1.2060301,4.5633165
-0.05285,-3.9056387,-1.2060301,-1.2864321,4.5429743
-0.0526,-3.9656985,-1.0452261,-1.2060301,4.5240006
-0.05235,-3.9038686,-1.0452261,-1.1256281,4.4829145
-0.0521,-3.9656985,-0.9669957,-1.1256281,4.3221105
-0.05185,-4.0461005,-0.8040201,-1.2060301,4.4025125
-0.0516,-4.0461005,-0.7672773,-1.1256281,4.3588533
-0.05135,-4.0461005,-0.7236181,-1.1256281,4.4025125
-0.0511,-4.0413557,-0.6479608,-1.0452261,4.1613065
-0.05085,-4.0461005,-0.5628141,-1.1256281,4.1613065
-0.0506,-4.0461005,-0.4824121,-1.1256281,4.1613065
-0.05035,-4.1265025,-0.40201,-1.0452261,4.1613065
-0.0501,-4.1191846,-0.40201,-1.1256281,4.0005025
-0.04985,-4.1265025,-0.321608,-1.2060301,4.0005025
-0.0496,-4.1265025,-0.160804,-1.1256281,3.9689059
-0.04935,-4.1265025,-0.160804,-1.1147753,3.9309533
-0.0491,-4.0559914,-0.1509131,-0.9648241,3.8298075
-0.04885,-4.1265025,-0.080402,-1.1256281,3.7592964
-0.0486,-4.1265025,0.1094255,-1.0452261,3.8396984
-0.04835,-4.1265025,0.080402,-1.0452261,3.8314187
-0.0481,-4.0461005,0.160804,-1.0452261,3.7592964
-0.04785,-4.0793083,0.160804,-1.0120183,3.5984924
-0.0476,-4.0461005,0.321608,-1.0452261,3.5984924
-0.04735,-4.0461005,0.321608,-0.9705307,3.5984924
-0.0471,-4.0461005,0.4170472,-0.9648241,3.5984924
-0.04685,-4.0461005,0.4466311,-0.9648241,3.5984924
-0.0466,-3.9895757,0.4824121,-0.9082994,3.4376884
-0.04635,-4.042967,0.5596806,-0.9679576,3.4376884
-0.0461,-4.0461005,0.6608264,-0.9648241,3.4376884
-0.04585,-4.0461005,0.7236181,-0.9648241,3.4376884
-0.0456,-4.0247963,0.7236181,-0.8844221,3.4376884
-0.04535,-3.9662588,0.7236181,-0.8844221,3.1970427
-0.0451,-4.025917,0.8844221,-0.9850075,3.256701
-0.04485,-3.9656985,0.9648241,-0.9648241,3.2374096
-0.0446,-3.9656985,0.9648241,-0.8844221,3.2152134
-0.04435,-3.9656985,0.9648241,-0.8060328,3.2768844
-0.0441,-3.908053,1.0224696,-0.8267766,3.1964824
-0.04385,-3.9656985,0.9648241,-0.8475204,3.0725801
-0.0436,-3.8852964,1.1256281,-0.9486662,3.0356784
-0.04335,-3.8852964,1.2060301,-0.8844221,3.0356784
-0.0431,-3.8302241,1.2313598,-0.8590925,3.0356784
-0.04285,-3.8509679,1.2864321,-0.8500935,3.0356784
-0.0426,-3.8184792,1.2728473,-0.8040201,3.0356784
-0.04235,-3.8852964,1.2864321,-0.8040201,3.1017624
-0.0421,-3.8048944,1.3389314,-0.7761173,2.8469716
-0.04185,-3.8048944,1.4472362,-0.8844221,2.8748743
-0.0416,-3.8048944,1.4472362,-0.8150318,2.8748743
-0.04135,-3.8048944,1.5276382,-0.7333502,2.8748743
-0.0411,-3.7744186,1.5276382,-0.7236181,2.8748743
-0.04085,-3.7244924,1.5276382,-0.8040201,2.8748743
-0.0406,-3.7964559,1.5276382,-0.7236181,2.8748743
-0.04035,-3.7244924,1.5276382,-0.7113129,2.6336683
-0.0401,-3.7244924,1.6080402,-0.8040201,2.7140703
-0.03985,-3.6706997,1.661833,-0.8040201,2.6874611
-0.0396,-3.6440904,1.6884422,-0.8040201,2.7140703
-0.03935,-3.6440904,1.6884422,-0.7236181,2.6336683
-0.0391,-3.6888703,1.7240643,-0.7236181,2.6692904
-0.03885,-3.6440904,1.7688442,-0.6672522,2.6900342
-0.0386,-3.6440904,1.7688442,-0.6432161,2.710778
-0.03835,-3.6440904,1.7058936,-0.6432161,2.6511197
-0.0381,-3.6440904,1.7266374,-0.7236181,2.5150711
-0.03785,-3.6226274,1.7688442,-0.7236181,2.4728643
-0.0376,-3.5636884,1.8492462,-0.7236181,2.5525471
-0.03735,-3.5636884,1.9296482,-0.7035935,2.4728643
-0.0371,-3.6044567,1.8492462,-0.6432161,2.512498
-0.03685,-3.5636884,1.9296482,-0.6432161,2.4728643
-0.0366,-3.5636884,1.9296482,-0.6432161,2.4728643
-0.03635,-3.5636884,1.9070506,-0.6432161,2.4728643
-0.0361,-3.5636884,1.9296482,-0.6061555,2.4728643
-0.03585,-3.5636884,1.8492462,-0.5628141,2.4728643
-0.0356,-3.5636884,1.9296482,-0.5628141,2.4728643
-0.03535,-3.5636884,1.8492462,-0.5075828,2.4728643
-0.0351,-3.5636884,1.8951608,-0.5973015,2.3120603
-0.03485,-3.4832864,1.9433919,-0.6432161,2.3120603
-0.0346,-3.4832864,2.0904522,-0.5698142,2.3120603
-0.03435,-3.4832864,2.0904522,-0.6154722,2.3120603
-0.0341,-3.4028844,2.0585379,-0.5628141,2.2635726
-0.03385,-3.4140549,2.0904522,-0.4824121,2.3120603
-0.0336,-3.4028844,2.0904522,-0.4824121,2.3120603
-0.03335,-3.4028844,2.0904522,-0.5628141,2.3120603
-0.0331,-3.4028844,2.1197935,-0.5117533,2.3120603
-0.03285,-3.474689,2.0904522,-0.4824121,2.3206577
-0.0326,-3.4028844,2.0904522,-0.4702657,2.3120603
-0.03235,-3.4028844,2.0904522,-0.4824121,2.3120603
-0.0321,-3.4028844,2.1708542,-0.455644,2.3120603
-0.03185,-3.3285067,2.1708542,-0.4080344,2.3180846
-0.0316,-3.4028844,2.1708542,-0.4824121,2.3120603
-0.03135,-3.4028844,2.1708542,-0.3665468,2.3120603
-0.0311,-3.4028844,2.0904522,-0.40201,2.2316583
-0.03085,-3.4028844,2.1708542,-0.40201,2.3120603
-0.0306,-3.3855918,2.1708542,-0.40201,2.3120603
-0.03035,-3.4028844,2.0904522,-0.3596444,2.3120603
-0.0301,-3.4028844,2.1708542,-0.3803882,2.3120603
-0.02985,-3.4028844,2.1708542,-0.321608,2.3120603
-0.0296,-3.4028844,2.1708542,-0.321608,2.3120603
-0.02935,-3.4028844,2.1302448,-0.321608,2.3120603
-0.0291,-3.4028844,2.0904522,-0.321608,2.3120603
-0.02885,-3.4028844,2.0921473,-0.321608,2.3120603
-0.0286,-3.4028844,2.0904522,-0.321608,2.3120603
-0.02835,-3.4028844,2.0904522,-0.321608,2.3120603
-0.0281,-3.4028844,2.1543786,-0.2576817,2.2481339
-0.02785,-3.4028844,2.1665861,-0.321608,2.3077921
-0.0276,-3.4028844,2.1458423,-0.321608,2.3120603
-0.02735,-3.4028844,2.1708542,-0.2869617,2.3120603
-0.0271,-3.4028844,2.1043548,-0.2551085,2.3120603
-0.02685,-3.4097256,2.0904522,-0.321608,2.305219
-0.0266,-3.4028844,2.1180373,-0.321608,2.3120603
-0.02635,-3.4028844,2.0904522,-0.241206,2.3120603
-0.0261,-3.4142138,2.1708542,-0.241206,2.3120603
-0.02585,-3.4028844,2.1614399,-0.2506204,2.2410726
-0.0256,-3.3727262,2.1406961,-0.2713642,2.2618164
-0.02535,-3.4028844,2.1708542,-0.2707061,2.3120603
-0.0251,-3.4028844,2.0904522,-0.241206,2.303304
-0.02485,-3.4028844,2.1708542,-0.241206,2.2316583
-0.0246,-3.3701531,2.1708542,-0.241206,2.279329
-0.02435,-3.4028844,2.1708542,-0.241206,2.3120603
-0.0241,-3.4028844,2.0904522,-0.241206,2.2378414
-0.02385,-3.4028844,2.0904522,-0.241206,2.3120603
-0.0236,-3.4028844,2.1708542,-0.160804,2.3120603
-0.02335,-3.4028844,2.1708542,-0.241206,2.3120603
-0.0231,-3.4028844,2.1672442,-0.241206,2.3120603
-0.02285,-3.3396161,2.1708542,-0.241206,2.3120603
-0.0226,-3.4028844,2.1708542,-0.1986815,2.3120603
-0.02235,-3.4028844,2.112233,-0.1825847,2.3120603
-0.0221,-3.4028844,2.1698173,-0.241206,2.3120603
-0.02185,-3.4028844,2.1101591,-0.241206,2.4728643
-0.0216,-3.4832864,2.0500016,-0.0404506,2.4728643
-0.02135,-3.4832864,1.9296482,-0.080402,2.4728643
-0.0211,-3.5621522,2.0085141,-0.080402,2.4728643
-0.02085,-3.5636884,1.9296482,-0.102682,2.4728643
-0.0206,-3.5263101,1.9296482,-0.080402,2.4728643
-0.02035,-3.5470539,2.0100502,-0.080402,2.4728643
-0.0201,-3.5636884,1.9255389,-0.080402,2.4728643
-0.01985,-3.5636884,1.9296482,-0.080402,2.4977174
-0.0196,-3.5636884,1.9296482,-0.1259989,2.4728643
-0.01935,-3.5636884,1.9296482,-0.1467426,2.5532663
-0.0191,-3.5636884,1.9296482,-0.080402,2.4728643
-0.01885,-3.5636884,1.9296482,-0.080402,2.6866441
-0.0186,-3.6118584,1.8492462,0.04817,2.6336683
-0.01835,-3.6440904,1.7688442,0,2.6451566
-0.0181,-3.6440904,1.7688442,0,2.7140703
-0.01785,-3.6440904,1.7688442,0,2.7140703
-0.0176,-3.6440904,1.7181011,0,2.6844114
-0.01735,-3.6440904,1.7688442,0,2.7140703
-0.0171,-3.6440904,1.6884422,0,2.6336683
-0.01685,-3.69192,1.7210146,0,2.6814979
-0.0166,-3.6440904,1.6884422,0,2.8748743
-0.01635,-3.7244924,1.6143822,0.080402,2.8748743
-0.0161,-3.7244924,1.4616379,0.080402,2.8748743
-0.01585,-3.8048944,1.4472362,0.080402,2.8748743
-0.0156,-3.8048944,1.4227235,0.0558893,2.8748743
-0.01535,-3.8048944,1.4472362,0.080402,2.8748743
-0.0151,-3.8048944,1.383809,0.0169749,2.8748743
-0.01485,-3.8048944,1.4472362,0.080402,2.832191
-0.0146,-3.8048944,1.2864321,0.160804,3.0941408
-0.01435,-3.8048944,1.2060301,0.160804,3.0356784
-0.0141,-3.8852964,1.1256281,0.09995,3.0356784
-0.01385,-3.8852964,1.1256281,0.160804,3.0356784
-0.0136,-3.946332,1.1256281,0.160804,3.0356784
-0.01335,-3.8852964,1.1256281,0.080402,3.0356784
-0.0131,-3.9656985,1.0673472,0.1025231,3.2186035
-0.01285,-3.9281613,0.9648241,0.2358783,3.1964824
-0.0126,-3.9656985,0.8208134,0.241206,3.260091
-0.01235,-3.9656985,0.8040201,0.241206,3.1964824
-0.0121,-4.0461005,0.8040201,0.1854982,3.2211766
-0.01185,-4.0461005,0.8040201,0.160804,3.1964824
-0.0116,-3.9656985,0.8040201,0.1750243,3.4234682
-0.01135,-3.9656985,0.6497396,0.321608,3.4376884
-0.0111,-4.0461005,0.5096794,0.241206,3.4376884
-0.01085,-4.0461005,0.4824121,0.241206,3.3896773
-0.0106,-4.0344533,0.4824121,0.241206,3.4376884
-0.01035,-4.0461005,0.4824121,0.160804,3.4376884
-0.0101,-4.0461005,0.40201,0.321608,3.5984924
-0.00985,-4.0461005,0.321608,0.321608,3.5984924
-0.0096,-4.0551745,0.169878,0.312534,3.5984924
-0.00935,-4.0577702,0.1724738,0.2528758,3.6672247
-0.0091,-4.0461005,0.1932176,0.241206,3.8396984
-0.00885,-4.0992578,0.1335593,0.3747654,3.7592964
-0.0086,-4.1200016,-0.0065009,0.321608,3.7592964
-0.00835,-4.0603433,-0.0946449,0.321608,3.8254556
-0.0081,-4.0461005,-0.1258173,0.241206,3.7942831
-0.00785,-4.0461005,-0.160804,0.241206,4.0005025
-0.0076,-4.1225747,-0.3176803,0.40201,3.9965747
-0.00735,-4.0461005,-0.40201,0.385194,3.9369165
-0.0071,-4.0889427,-0.4824121,0.3591678,4.0005025
-0.00685,-4.0461005,-0.40201,0.2995096,3.9421989
-0.0066,-4.1251478,-0.4837667,0.40201,4.1613065
-0.00635,-4.0461005,-0.6432161,0.4213992,4.1613065
-0.0061,-4.0461005,-0.683349,0.40201,4.1613065
-0.00585,-4.0461005,-0.7844948,0.3411334,4.1613065
-0.0056,-3.9669169,-0.8040201,0.4824121,4.323329
-0.00535,-3.9876607,-0.9648241,0.4604498,4.3440727
-0.0051,-4.0033944,-1.0075301,0.40201,4.3648165
-0.00485,-3.9826507,-1.0621783,0.40201,4.3390627
-0.0046,-4.0461005,-1.0452261,0.40201,4.559525
-0.00435,-4.0461005,-1.1814948,0.4824121,4.4829145
-0.0041,-3.9204193,-1.2864321,0.4472892,4.5633165
-0.00385,-3.8996755,-1.3008112,0.40201,4.5489374
-0.0036,-3.8916611,-1.3668342,0.5564494,4.7241205
-0.00335,-3.8852964,-1.4743446,0.5095205,4.7241205
-0.0031,-3.8852964,-1.5601879,0.4345598,4.7241205
-0.00285,-3.8852964,-1.5962342,0.4824121,4.7241205
-0.0026,-3.8048944,-1.6795044,0.5538763,4.8849246
-0.00235,-3.8048944,-1.7688442,0.5120936,4.8849246
-0.0021,-3.7544691,-1.7688442,0.4824121,4.8849246
-0.00185,-3.7244924,-1.8492462,0.4824121,5.0549615
-0.0016,-3.6440904,-1.9985393,0.5628141,5.1261306
-0.00135,-3.6440904,-1.9619029,0.5628141,5.1261306
-0.0011,-3.6440904,-2.0100502,0.4824121,5.2869346
-0.00085,-3.5636884,-2.0100502,0.5694738,5.2869346
-0.0006,-3.4973704,-2.1567702,0.5628141,5.2869346
-0.00035,-3.4832864,-2.1708542,0.5628141,5.2869346
-1E-04,-3.5636884,-2.1708542,0.5379836,5.5281406
0.00015,-3.4028844,-2.2553429,0.5628141,5.4518253
0.0004,-3.3224824,-2.4120603,0.5794712,5.5114835
0.00065,-3.3224824,-2.4120603,0.5628141,5.6889447
0.0009,-3.1839357,-2.5147196,0.6432161,5.6085427
0.00115,-3.1616784,-2.5728643,0.6432161,5.6085427
0.0014,-3.1424481,-2.6532663,0.6239858,5.7885769
0.00165,-3.0812763,-2.6936943,0.6831901,5.8093207
0.0019,-2.9401565,-2.8140703,0.7039339,5.8497487
0.00215,-2.9204723,-2.8944723,0.6432161,5.8497487
0.0024,-2.8400703,-2.953071,0.7236181,6.0105527
0.00265,-2.7596683,-2.9748743,0.7236181,6.0105527
0.0029,-2.5988643,-3.1185673,0.6432161,6.2346477
0.00315,-2.5952316,-3.1356784,0.7272508,6.1749894
0.0034,-2.4624368,-3.2160804,0.7236181,6.2273822
0.00365,-2.4380603,-3.2964824,0.6432161,6.216477
0.0039,-2.2772563,-3.2964824,0.7894821,6.3980248
0.00415,-2.1906484,-3.3768844,0.7978143,6.4125627
0.0044,-2.1164522,-3.3768844,0.6966685,6.5733668
0.00465,-2.0360502,-3.4572864,0.8040201,6.5733668
0.0049,-1.8872111,-3.5496532,0.7355829,6.5733668
0.00515,-1.7948442,-3.6093115,0.651995,6.7429497
0.0054,-1.6340402,-3.6689697,0.8040201,6.7636935
0.00565,-1.5536382,-3.6984924,0.7537536,6.7341708
0.0059,-1.5536382,-3.7788944,0.7236181,6.9753768
0.00615,-1.3928342,-3.7788944,0.87307,6.9063269
0.0064,-1.3124321,-3.8592964,0.8040201,6.9753768
0.00665,-1.2320301,-3.8592964,0.8844221,7.0833412
0.0069,-1.0712261,-3.9396985,0.8040201,7.1361808
0.00715,-1.0573009,-3.9396985,0.8040201,7.1361808
0.0074,-0.9104221,-3.9396985,0.8040201,7.3427179
0.00765,-0.8300201,-4.0201005,0.8844221,7.3773869
0.0079,-0.7453726,-4.0201005,0.8040201,7.5381909
0.00815,-0.5888141,-4.0201005,0.8844221,7.5381909
0.0084,-0.5084121,-4.0201005,0.8844221,7.4950309
0.00865,-0.4504262,-4.0201005,0.8620059,7.6989949
0.0089,-0.267206,-4.0217728,0.9648241,7.6973225
0.00915,-0.2058754,-4.0201005,0.8844221,-8.0597989
0.0094,-0.106402,-4.0201005,0.9648241,-8.0597989
0.00965,-0.026,-3.9595415,0.8844221,-8.0597989
0.0099,0.0535013,-4.0191997,0.9648241,-7.8989949
0.01015,0.1935615,-4.0201005,0.9648241,-7.8989949
0.0104,0.215206,-3.9777122,0.8844221,-7.7001772
0.01065,0.37601,-3.9396985,0.982094,-7.6577889
0.0109,0.4564121,-3.9362246,0.9613503,-7.4969848
0.01115,0.6172161,-3.8592964,1.0452261,-7.4969848
0.0114,0.7780201,-3.8592964,0.9648241,-7.4969848
0.01165,0.8437253,-3.8592964,0.9501273,-7.3361808
0.0119,1.0192261,-3.7788944,1.0452261,-7.3361808
0.01215,1.0728374,-3.6984924,0.9648241,-7.1485861
0.0124,1.2604321,-3.6656249,1.0452261,-7.0949748
0.01265,1.3408342,-3.6302141,0.9648241,-7.0949748
0.0129,1.5016382,-3.5376884,1.0452261,-6.9341708
0.01315,1.6330783,-3.4572864,1.0452261,-6.9341708
0.0134,1.7125498,-3.426992,1.0452261,-6.7733668
0.01365,1.8232462,-3.306033,1.0452261,-6.7025153
0.0139,1.972857,-3.2964824,0.9760173,-6.6125627
0.01415,2.1448542,-3.1356784,1.0452261,-6.5806258
0.0144,2.2252563,-3.0552763,0.9925454,-6.3713567
0.01465,2.3056583,-3.0552763,1.0452261,-6.3713567
0.0149,2.4664623,-2.9748743,1.0589924,-6.2105527
0.01515,2.5813744,-2.8944723,1.2060301,-6.1646608
0.0154,2.7076683,-2.7336683,1.10048,-6.1854046
0.01565,2.7076683,-2.7336683,1.2060301,-6.0453443
0.0159,2.8684723,-2.5728643,1.1256281,-5.9693467
0.01615,2.9488743,-2.5728643,1.0885449,-5.8085427
0.0164,3.1096784,-2.4120603,1.1834551,-5.8085427
0.01665,3.1096784,-2.3316583,1.1256281,-5.6477386
0.0169,3.1711678,-2.1708542,1.1871176,-5.5862492
0.01715,3.2297367,-2.0904522,1.0859718,-5.4065326
0.0174,3.2704824,-2.0100502,1.1860282,-5.4265345
0.01765,3.2704824,-1.9296482,1.12637,-5.2457286
0.0179,3.3508844,-1.7688442,1.2060301,-5.2457286
0.01815,3.3931138,-1.6884422,1.1678576,-5.0849246
0.0184,3.4312864,-1.464665,1.2060301,-5.0849246
0.01865,3.5083734,-1.4439212,1.1256281,-4.9208056
0.0189,3.4312864,-1.2864321,1.2060301,-4.8677773
0.01915,3.556491,-1.1256281,1.2060301,-4.6829145
0.0194,3.5772347,-0.9648241,1.2864321,-4.6829145
0.01965,3.5979785,-0.878534,1.1315162,-4.4475966
0.0199,3.5920904,-0.6432161,1.232662,-4.4683404
0.02015,3.5920904,-0.5154384,1.2060301,-4.2809045
0.0204,3.5920904,-0.321608,1.2741496,-4.2809045
0.02065,3.5920904,-0.241206,1.2864321,-4.1920412
0.0209,3.5920904,0,1.3376292,-4.1493055
0.02115,3.6225436,0.160804,1.2864321,-3.9592964
